ID,Artigo,Sentencas,Titulo,DOI
1,2337,"Hydrogen sulfide (H2S) occurs naturally in crude petroleum, natural gas, volcanic gases, hot springs, and some lakes.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
2,2337,"Hydrogen sulfide can also result as a by-product from industrial activities, such as food processing, coke ovens, paper mills, tanneries, and petroleum refineries.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
3,2337,"Sometimes, it is considered to be an industrial pollutant.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
4,2337,"However, hydrogen can be decomposed from H2S and then used as fuel for a solid oxide fuel cell (SOFC).",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
5,2337,This paper presents an examination of a simple hydrogen sulfide and natural gas-fed solid oxide fuel cell system.,A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
6,2337,The possibility of utilization of hydrogen sulfide as a feedstock in a solid oxide fuel cell is discussed.,A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
7,2337,"A system configuration of an SCFC combined with an external H2S decomposition device is proposed, where a certain amount of natural gas is supplied to the SOFC.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
8,2337,"The exhaust fuel gas of the SOFC is after-burned with exhaust air from the SOFC, and the heat of the combustion gas is utilized in the decomposition of H2S in a decomposition reactor (DR) to produce hydrogen to feed the SOFC.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
9,2337,The products are electricity and industry-usable sulfur.,A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
10,2337,"Through a mass and energy balance, a preliminary thermodynamic analysis of this system is performed, and the system efficiency is calculated.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
11,2337,"Also in this paper, the challenges in creating the proposed configuration are discussed, and the direction of future work is presented.",A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
12,2337,(C) 2004,A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
13,2337,Elsevier B.V. All rights reserved.,A solid oxide fuel cell system fed with hydrogen sulfide and natural gas,10.1016/j.jpowsour.2004.04.012
