ID,Artigo,Sentencas,Titulo,DOI
1,15098,The knowledge of the stress distribution in the ceramic components of a solid oxide fuel cell (SOFC) is a prerequisite for assessing the risk of failure due to crack formation as well as for predicting its durability.,Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
2,15098,"Due to the high temperature span associated with thermal cycles, high thermal gradients, and the mismatch of thermal and mechanical properties of the ceramic components, thermomechanical stress is of particular importance in SOFC.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
3,15098,A finite-element mechanical model of a tubular SOFC is developed and combined with a 2D thermo-electrochemical model in order to provide realistic temperature profiles to the finite-element analysis of the ceramic SOFC membrane-electrode assembly (MEA).,Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
4,15098,"The resulting simulation tool is employed for three different analyses: In the first analysis, temperature profiles provided by the thermo-electrochemical model are used to show the impact of direct versus indirect internal reformation of methane on thermomechanical stress in the MEA.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
5,15098,"In order to clarify the contribution of temperature level and thermal gradients to the emergence of stress, the second analysis systematically investigates the stress distribution with assumed temperature profiles.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
6,15098,"In the third analysis, particular attention is given to the influence of thermal model accuracy on the results.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
7,15098,"For this purpose, three modeling cases are provided: (i) Heat sources resulting from the anodic and cathodic half-reactions are considered separately in thermal modeling.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
8,15098,(ii),Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
9,15098,"According to a frequently used simplification in SOFC modeling, all heat released by the reaction of hydrogen and oxygen is assigned to the anode/electrolyte interface.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
10,15098,(iii) The temperature profile is averaged in the radial direction.,Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
11,15098,"The results reveal a strong dependence of thermomechanical stress on the methane reforming strategy, which confirms the importance of a careful control of operating conditions.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
12,15098,The effect of temperature level on maximum tensile thermomechanical stress is found to dominate by one order of magnitude over that of typical thermal gradients occurring in the SOFC during operation.,Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
13,15098,"In contrast to the high relevance commonly ascribed to thermal gradients, the results show that in the tubular SOFC thermal gradients play only a minor role for the emergence of stress.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
14,15098,"Concerning model accuracy, the separate consideration of half-reactions at the electrodes is found to be not necessary, while the results clearly emphasize the importance of radially discretized thermal modeling for the model-based prediction of thermal stress.",Impact of the Temperature Profile on Thermal Stress in a Tubular Solid Oxide Fuel Cell,10.1115/1.2971132
