ID,Artigo,Sentencas,Titulo,DOI
1,12122,"Full commercialisation of the solid oxide fuel cell (SOFC) technology is limited by technological challenges, in particular due to the thermomechanical reliability of the components.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
2,12122,The long-term thermomechanical behaviour is especially affected by the operation environment.,3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
3,12122,"Most of the research and development studies, as well as laboratory studies are performed within furnaces rather than operating in a real system environment.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
4,12122,"However, the thermomechanical response of fuel cells operating in the furnace, especially operating with different fuel gas compositions is not fully understood, yet.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
5,12122,"The present study investigates the thermomechanical comparison of H-2, 77% CH4 and 38% CH4 operation.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
6,12122,"A three dimensional coupled CFD/FEM sub-model, derived from a whole stack model and experimentally determined data is used.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
7,12122,"The analyses account both for the thermo fluid flow and the nonlinear elastoplastic, creep strain material behaviour.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
8,12122,The thermomechanical behavior of the most favourable operation condition has been analysed for 1200 h operation time.,3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
9,12122,"The results are validated qualitatively and quantitatively using postmortem images and creep strain data, respectively.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
10,12122,"Copyright (C) 2015, Hydrogen Energy Publications, LLC.",3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
11,12122,Published by Elsevier Ltd.,3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
12,12122,All rights reserved.,3D CFD/FEM analysis of thermomechanical long-term behaviour in SOFCs: Furnace operation with different fuel gases,10.1016/j.ijhydene.2015.07.018
