ID,Artigo,Sentencas,Titulo,DOI
1,132,"Lignite, also known as brown coal, and char derived from lignite by pyrolysis were investigated as fuels for direct carbon solid oxide fuel cells (DC-SOFC).",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
2,132,"Experiments were carried out with 16 cm(2) active area, electrolyte supported solid oxide fuel cell (SOFC), using pulverized solid fuel directly fed to DC-SOFC anode compartment in a batch mode, fixed bed configuration.",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
3,132,"The maximum power density of 143 mW/cm(2) was observed with a char derived from lignite, much higher than 93 mW/cm(2) when operating on a lignite fuel.",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
4,132,The cell was operating under electric load until fuel supply was almost completely exhausted.,Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
5,132,"Reloading fixed lignite bed during a thermal cycle resulted in a similar initial cell performance, pointing to feasibility of fuel cell operation in a continuous fuel supply mode.",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
6,132,"The additional series of experiments were carried out in SOFC cell, in the absence of solid fuels, with (a) simulated CO/CO2 gas mixtures in a wide range of compositions and (b) humidified hydrogen as a reference fuel composition for all cases considered.",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
7,132,"The solid oxide fuel cell, operated with 92%CO + 8%CO2 gas mixture, generated the maximum power density of 342 mW/cm(2).",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
8,132,The fuel cell performance has increased in the following order: lignite (DC-SOFC) < char derived from lignite (DC-SOFC) < CO + CO2 gas mixture (SOFC) <,Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
9,132,humidified hydrogen (SOFC).,Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
10,132,"Copyright (C) 2014, Hydrogen Energy Publications, LLC.",Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
11,132,Published by Elsevier Ltd.,Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
12,132,All rights reserved.,Lignite as a fuel for direct carbon fuel cell system,10.1016/j.ijhydene.2014.05.039
