ID,Artigo,Sentencas,Titulo,DOI
1,959,This work investigates numerically a catalytic postcombustor for a micro-solid oxide fuel cell (SOFC) system.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
2,959,The postcombustor oxidizes toxic and explosive carbon monoxide (CO) and hydrogen exiting a solid oxide fuel cell to carbon dioxide and water.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
3,959,A single 1 mm diameter monolith reactor channel coated with platinum catalyst is modeled in this work.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
4,959,The inlet stream composition is provided by a semi-analytical 2D model of a detailed SOFC system.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
5,959,"The model of the postcombustor includes the 2D axisymmetric Navier-Stokes equations, heat conduction in the channel wall, and a multistep finite-rate mechanism for the surface reactions.",Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
6,959,"It is shown that under the operation conditions considered, the influence of homogeneous (gas phase) reactions can be neglected.",Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
7,959,The model predicts the expected adiabatic temperatures at the postcombustor outlet correctly and can be used for dimensioning and optimization.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
8,959,Postcombustor performance varies significantly with the choice of the operating parameters of the fuel cell.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
9,959,The most critical molecule at the SOFC outlet is shown to be CO because its depletion is slower than that of H-2 for the entire operating range of the SOFC.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
10,959,It can be shown that the postcombustor is able to reduce the level of CO below the toxicity threshold of 25 ppm.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
11,959,"Although higher voltages of the fuel cell lead to faster CO conversion in the postcombustor, they also result in a significant increase in wall temperature of the catalyst device.",Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
12,959,"Furthermore, the percentage of SOFC power output used for pump work is lowest for the voltage where the maximum power is reached.",Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
13,959,For postcombustion the optimal operation point of the SOFC is at the voltage for maximum power of the SOFC system.,Simulation of the Postcombustor for the Treatment of Toxic and Flammable Exhaust Gases of a Micro-Solid Oxide Fuel Cell,10.1115/1.3080812
