ID,Artigo,Sentencas,Titulo,DOI
1,14791,"Nanocrystalline hydroxyapatite, Ca-10(PO4)(6)(OH)(2) (HAp) is synthesized from hydroxide gels at room temperature using sonochemical technique.","Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
2,14791,"The as-synthesized material is characterized by X-ray diffraction (XRD), scanning electron microscopy (SEM), transmission electron microscopy (TEM), selected area electron diffraction (SAED), Fourier transform infrared (FT-IR), and solid-state (H-1 and P-31)","Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
3,14791,NMR techniques.,"Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
4,14791,Hexagonal structure with space group P6(3)/m is evident from powder XRD.,"Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
5,14791,Microscopic analysis with SAED indicates the nanocrystalline nature of the compound.,"Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
6,14791,Average particle size of 30 nm with excellent phase purity in good stoichiometric ratios of HAp is observed.,"Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
7,14791,The prevalence of protons as hydroxyls in apatitic structure of HAp is evident from FTIR and solid-state NMR.,"Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
8,14791,The microstructure and proton conducting properties of the synthesized material are compared with the natural human bone powder having similar constituents.,"Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
9,14791,"The sonochemically prepared HAp, and HAp-Nafion (R) composite exhibited excellent AC conductivities similar to 10(-5) S cm(-1) at 650 degrees C and similar to 10(-5) S cm(-1) at 160 degrees C, respectively, may find application as an electrolyte for low temperature solid oxide fuel cells (LT-SOFCs) and high temperature polymer electrolyte fuel cells (HT-PEFCs) applications.","Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
10,14791,"(C) 2009 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","Structural and proton transport studies on nanocrystalline [Ca10(PO4)6(OH)2] (HAp), HAp-Nafion® composite, and natural human bone",10.1002/pssa.200824429
