ID,Artigo,Sentencas,Titulo,DOI
1,8062,In this paper a direct internal reforming solid oxide fuel cell (DIR-SOFC) is modeled thermodynamically from the energy point of view.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
2,8062,Syngas produced from a gasification process is selected as a fuel for the SOFC.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
3,8062,The modeling consists of several steps.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
4,8062,"First, equilibrium gas composition at the fuel channel exit is derived in terms mass flow rate of fuel inlet, fuel utilization ratio, recirculation ratio and extents of steam reforming and water-gas shift reaction.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
5,8062,"Second, air utilization ratio is determined according to the cooling necessity of the cell.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
6,8062,"Finally, terminal voltage, power output and electrical efficiency of the cell are calculated.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
7,8062,"Then, the model is validated with experimental data taken from the literature.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
8,8062,"The methodology proposed is applied to an intermediate temperature, anode-supported planar SOFC operating with a typical cas produced from a pyrolysis process.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
9,8062,"For parametric analysis, the effects of recirculation ratio and fuel utilization ratio are investigated.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
10,8062,The results show that recirculation ratio does not have a significant effect for low current density conditions.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
11,8062,"At higher current densities, increasing the recirculation ratio decreases the power output and electrical efficiency of the cell.",Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
12,8062,The results also show that the selection of the fuel utilization ratio is very critical.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
13,8062,High fuel utilization ratio conditions result in low power output and air utilization ratio but higher electrical efficiency of the cell.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
14,8062,(c) 2006 International Association for Hydrogen Energy.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
15,8062,Published by Elsevier Ltd.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
16,8062,All rights reserved.,Thermodynamic modeling of direct internal reforming solid oxide fuel cells operating with syngas,10.1016/j.ijhydene.2006.10.059
