ID,Artigo,Sentencas,Titulo,DOI
1,2979,Intermediate-temperature proton-conducting solid oxide fuel cells often require impregnation techniques to improve the sluggish cathode reaction rate.,Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
2,2979,"Nevertheless, the limited impregnation efficiency poses a significant challenge.",Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
3,2979,"To tackle this issue, an innovative approach involving the synthesis of La0.6Sr0.4Co0.2Fe0.8O3+d (LSCF) nanofibers (LSCF-NF) through electrospinning and their use as an impregnation substrate was employed.",Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
4,2979,"Through meticulous optimization of the skeleton microstructure, Bi0.75Ba0.25FeO3-d (BBF) was successfully impregnated in the LSCF substrate, leading to a remarkable enhancement of cell performance.",Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
5,2979,"Specifically, the cell performance improved from 680 mWcm-2 to an impressive 1350 mW cm-2 at 700 degrees C, underscoring the efficacy of this novel technique.",Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
6,2979,The density functional theory (DFT) simulation confirms that BBF is beneficial for proton migration.,Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
7,2979,The distribution of relaxation time method (DRT) analysis coupled with electrochemical impedance spectroscopy has revealed a noteworthy increase in oxygen adsorption and reduction rates following the implementation of impregnation combined with microstructure optimization.,Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
8,2979,"These results establish impregnation combined with microstructure optimization as a highly effective strategy for boosting the performance of fuel cells, paving the way for further advancements in this exciting field.",Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
9,2979,(c) 2023 Hydrogen Energy Publications LLC.,Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
10,2979,Published by Elsevier Ltd.,Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
11,2979,All rights reserved.,Electrochemical performance enhancement of electrospun nanofiber cathode through impregnation method,10.1016/j.ijhydene.2023.05.296
