ID,Artigo,Sentencas,Titulo,DOI
1,17768,Four kinds of Fe-Cr based alloys were investigated in this paper.,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
2,17768,The thermal expansion coefficients of the four samples at 900 degrees C were between 11 and 13 x 10(-6),Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
3,17768,cm cm(-1) K-1.,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
4,17768,The coefficient of sample Fe-Cr-4 was close to that of yttrium stabled zirconia (YSZ).,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
5,17768,"Compared with traditional alloys, the new type of Fe-Cr based alloys had decreased thermal expansion coefficients.",Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
6,17768,"With the increase of oxidation time, the weight gains of Fe-Cr-1 and -4 tended to be stable.",Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
7,17768,The oxide scale of 3Cr(2)O(3)center dot Fe2O3 formed on the surface of Fe-Cr-1 and -4 was inactive and helpful to restrain the samples from internal oxidation.,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
8,17768,But the FeCr2O4 and Cr1.3Fe0.7O3 formed on the surface of Fe-Cr-2 and -3 had no such effective restraint mechanism.,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
9,17768,Fe-Cr-1 and -4 exhibited better oxidation resistance than Fe-Cr-2 and -3. (c) 2006,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
10,17768,Elsevier B.V. All rights reserved.,Properties of Fe-Cr based alloys as interconnects in a solid oxide fuel cell,10.1016/j.jpowsour.2006.10.039
