ID,Artigo,Sentencas,Titulo,DOI
1,4860,"Magnesium doped lanthanum silicate with apatite-type structure, as a solid electrolyte for IT-SOFC (intermediate-temperature solid oxide fuel cells), was prepared by solid state sintering.",Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
2,4860,The electrolyte coatings were fabricated by LPPS (Low Pressure Plasma Spraying) and VLPPS (Very Low Pressure Plasma Spraying).,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
3,4860,Their microstructures and phase composition were characterized by SEM and XRD.,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
4,4860,The gas permeability of coatings was measured with pure H-2 and O-2 at room temperature.,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
5,4860,It is shown that dense lanthanum silicate coatings can be obtained by LPPS and VLPPS.,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
6,4860,Amorphous and trace phases existed in coating deposited by LPPS.,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
7,4860,Well-crystallized lanthanum silicate coating can be prepared by one step VLPPS.,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
8,4860,The specific permeability of coating fabricated by VLPPS is 1.79 x 10(-19) m(2).,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
9,4860,(C) 2012,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
10,4860,Elsevier B.V. All rights reserved.,Preparation of dense silicate electrolyte coating with low pressure plasma spraying and very low pressure plasma spraying for intermediate-temperature solid oxide fuel cells,10.1016/j.jpowsour.2012.09.034
