ID,Artigo,Sentencas,Titulo,DOI
1,18644,"Triplet nano-composite electrodes are actively examined experimentally, but there is a shortage of theoretical study.",Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
2,18644,Theoretical models are helpful for understanding the experiments and provide guidance for design optimization of the novel electrode.,Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
3,18644,"Here new models for computing the electrode electronic and ionic conductivities, TPB length and hydraulic radius are presented.",Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
4,18644,"The novel properties determined by the models are used in a multi-physics numerical model that couples the intricate interdependency among electric conductions, electrochemical reaction and gas transport in SOFC.",Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
5,18644,"The theoretical I V relations and hydraulic radius are in good agreement with the experiments, validatingtheproposed property models.",Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
6,18644,The property models are then used to examine the influence of microstructure and material composition.,Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
7,18644,The results show that: (i) Larger core-particle size and smaller nano-particle size are helpful for improving electrode properties; (ii),Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
8,18644,The required nano-particle loading is determined by the desired electronic conductivity instead of the desired TPB length.,Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
9,18644,"Copyright (C) 2014, Hydrogen Energy Publications, LLC.",Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
10,18644,Published by Elsevier Ltd.,Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
11,18644,All rights reserved.,Property models and theoretical analysis of novel solid oxide fuel cell with triplet nano-composite electrode,10.1016/j.ijhydene.2014.02.036
