ID,Artigo,Sentencas,Titulo,DOI
1,20843,The feasibility of the solid oxide electrolysis cell (SOEC) electrolysis of flue gas based on an electrolyte-supported LSCM-GDC/SSZ/LSCF-GDC (LSCM: La0.75Sr0.25Cr0.5Mn0.5O3-delta) single cell is comprehensively evaluated.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
2,20843,Current density-voltage curves (I-V) and electrochemical impedance spectroscopy data ( EIS) are recorded to characterize the electrochemical performance of SOEC.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
3,20843,The results confirmed that the LSCM-GDC fuel electrode is chemically stable in the flue gas atmosphere.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
4,20843,The results also showed that simulated SO2 with concentration of 15 ppm in the flue gas has a negligible influence on the cell at an electrolysis current density of similar to 0.2 A cm(-2).,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
5,20843,"The O-2 in the flue gas increases the electrolysis activity in the fuel electrode, thereby improving the efficiency of the SOEC electrolysis of flue gas.",High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
6,20843,The co-existence of SO2 and O-2 in flue gas can increase the electrolysis activity of SOEC electrolysis.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
7,20843,"The total resistance of the SOEC single cell at 800 degrees C under OCV is 2.21 Omega cm(2), indicating that the SSZ-electrolyte-supported SOEC can be practically used for the effective SOEC electrolysis of flue gas containing SO2 and O-2.",High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
8,20843,The cell showed a stable voltage of 1.201 V for more than 100 h for the electrolysis of flue gas with SO2 and O-2 at a current density of 0.5 A cm(-2) and at a temperature of 800 degrees C.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
9,20843,The post-mortem analysis showed that the microstructures of all cell components are stable after the SOEC long-term durability test.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
10,20843,(C) 2018,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
11,20843,Elsevier Ltd.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
12,20843,All rights reserved.,High-temperature electrolysis of simulated flue gas in solid oxide electrolysis cells,10.1016/j.electacta.2018.05.117
