ID,Artigo,Sentencas,Titulo,DOI
1,5420,Solid oxide fuel cells (SOFCs) are electrical energy conversion devices with high efficiency and low pollution.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
2,5420,"In order to increase performances of SOFCs at intermediate temperature (700-800degreesC) and to decrease materials cost, an alternative sol-gel synthesis method has been investigated to deposit La1-xSrxMnO3+delta (LSMx) as cathode thin films.",Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
3,5420,Polycrystalline LSMx thin films were prepared by dip-coating using a polymeric solution.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
4,5420,"Lanthanum, strontium and manganese nitrates were used as raw materials.",Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
5,5420,The viscosity of the solution was adjusted and the solution was deposited on polycrystalline ZrO2-8% Y2O3 ceramics.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
6,5420,"Prior to experiments, the substrate surface was eroded until a roughness of 20 nm and then cleaned with ethanol and dried.",Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
7,5420,Film thicknesses were adjusted with the number of layers.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
8,5420,Porosity and grain size of monolayers or multilayers were evaluated.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
9,5420,Typical thickness of monolayer is 250 nm.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
10,5420,"A key parameter in the multilayer process was the intermediate calcination temperature (400, 700 or 1000degreesC) of each further layer deposition.",Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
11,5420,"A correlation between this intermediate temperature and morphology, thickness and porosity was found; porosity is ranging from 3 to 40% and thickness can reach 1 micron for multilayers.",Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
12,5420,"Concerning electrochemical performances, the best results were obtained for LSM0.4 multilayers with an intermediate calcination temperature (called T-i) of 400degreesC. (C) 2004 Elsevier B.V.",Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
13,5420,All rights reserved.,Evaluation of a sol-gel process for the synthesis of La1-xSrxMnO3+δ cathodic multilayers for solid oxide fuel cells,10.1016/j.jpowsour.2004.02.019
