ID,Artigo,Sentencas,Titulo,DOI
1,13902,Reoxidation of a nickel catalyst in anode generally leads to deterioration of cell performance for solid oxide fuel cells (SOFCs).,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
2,13902,The aim of this study is to clarify the correlation between microstructural and electrochemical characteristics during reduction-oxidation (redox) cycles of a Ni-yttria-stabilized zirconia (YSZ) anode.,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
3,13902,Cell performance was deteriorated after the first redox cycle because of the increase in the polarization resistance of the anode.,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
4,13902,Ohmic loss of the anode also increased after the thermal cycle in pure oxygen.,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
5,13902,"For the Ni-YSZ anode after the redox cycles, the increase in surface area of the nickel phase was observed by focused ion beam-scanning electron microscopy, which indicated that the nickel particles became finer and more complicated in shape.",Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
6,13902,"The lengths of triple phase boundary (TPB) derived from three-dimensional-reconstructed images of the Ni-YSZ anodes were 2.39 and 2.11 mu m/mu m(3) after the first and fourth redox cycles, respectively, which were smaller than that before the redox treatment with a TPB length of 2.49 mu m/mu m(3).",Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
7,13902,"Large cracks were produced on the Ni-YSZ anode after the thermal cycle, which led to the increase in the ohmic loss of the anode.",Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
8,13902,The increase in the polarization resistance was caused by the decrease in the length of TPB during the early stage of the redox cycles for the Ni-YSZ anode.,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
9,13902,(C) 2010 The Electrochemical Society.,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
10,13902,[DOI: 10.1149/1.3491345],Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
11,13902,All rights reserved.,Correlation Between Microstructural and Electrochemical Characteristics during Redox Cycles for Ni-YSZ Anode of SOFCs,10.1149/1.3491345
