ID,Artigo,Sentencas,Titulo,DOI
1,18916,"The present paper proposes a trio approach including surrogate modelling, design of experiments and computational fluid dynamics.","Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
2,18916,"An experimentally validated 3D continuum model has been used in the aid to optimise the performance, weight and the associated manufacturing costs of a plate type pre-reformer.","Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
3,18916,"The effect of plate number, plate porosity, wire mesh porosity and alternative materials on the pre-reformer performance has been studied in detail using a D-optimal experimental design plan and computational fluid dynamics.","Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
4,18916,Multi-regression analyses depict that the number of reformer plates has the greatest potential for optimisation.,"Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
5,18916,A surrogate model has been derived and employed to perform rapid process and design optimisations.,"Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
6,18916,Results show that the methane reforming can be 40% increased by reducing the pre-reformer plate number to half of the actual value.,"Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
7,18916,"A mass reduction of 50%, associated with a saving of 50% may be enabled.","Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
8,18916,The surrogate model is proven to be a powerful tool to aid in reduced physical prototype costs and product development time.,"Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
9,18916,"Copyright (C) 2012, Hydrogen Energy Publications, LLC.","Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
10,18916,Published by Elsevier Ltd.,"Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
11,18916,All rights reserved.,"Optimisation of a solid oxide fuel cell reformer using surrogate modelling, design of experiments and computational fluid dynamics",10.1016/j.ijhydene.2012.05.137
