ID,Artigo,Sentencas,Titulo,DOI
1,19204,"This study presents a fabrication process via experimental observations for curved porous multilayer structures with a single-step, co-sintering operation.",Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
2,19204,Active monitoring of the shrinkage behavior of each porous layer during the co-sintering process leads to minimize mismatched stresses along with avoidance of severe warping and cracking.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
3,19204,"During co-sintering, in-plane stresses are developed in each layer due to differing shrinkage behaviors between layers.",Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
4,19204,Analysis of curvature evolution using in situ monitoring of the structure was performed in the design of a curved multilayer structure via the co-sintering process.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
5,19204,Materials used are NiO/CGO for anode; CGO for electrolyte; and LSCF for cathode.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
6,19204,These materials are tape casted with 20 m thickness and stacked to form bi- and triple-layer structures by hot-pressing.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
7,19204,"Bilayers, consisting of NiO/CGO-CGO and CGO-LSCF, were co-sintered up to 1200 degrees",Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
8,19204,C.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
9,19204,The maximum sintering mismatched stress was calculated at the interface of bilayer structure.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
10,19204,"In situ observation, to monitor the shrinkage of each material and the curvature evolution of the bi- and triple-layer structures, was performed using a long focus microscope (Infinity K-2).",Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
11,19204,"Thereby, viscosity, shrinkage rate of each material, and curvature rate were calculated to determine the mismatched stresses.",Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
12,19204,The monitored results contributed to development of novel design of curved 3D multilayer structures during co-sintering.,Fabrication of Three-Dimensional Wavy Single-Chamber Solid Oxide Fuel Cell by In Situ Observation of Curvature Evolution,10.1111/jace.14090
