ID,Artigo,Sentencas,Titulo,DOI
1,7277,Bonded compliant seal is a new sealing design for planar solid oxide fuel cell.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
2,7277,"During brazing, large residual stresses are generated which have a great effect on failure of the brazing connection.",Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
3,7277,"Therefore, how to decrease the residual stresses is a critical issue for structure integrity.",Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
4,7277,This paper presents a study on decreasing residual stresses by using short-time creep relaxation effect.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
5,7277,A sequential-coupled calculation model is developed based on finite element method.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
6,7277,"The brazing temperature field is firstly obtained by simulating the convection and radiation heating, and then the residual stress is calculated by a thermal-elasto-plastic-creep model.",Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
7,7277,The calculated results are verified by neutron diffraction measurements.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
8,7277,"During cooling, a short holding time at 600 degrees C is designed to relax the residual stress by creep effect.",Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
9,7277,The results show that this effect has a remarkable impact on decreasing the residual stress.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
10,7277,"The stresses in cell, Ag-CuO and foil have been reduced by about 26.9%, 13.6% and 22.1%, respectively, as the holding time increases up to 40 h. When the holding time exceeds 40 h, the residual stresses remain almost unchanged.",Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
11,7277,It is thus suggested that the holding time should be reasonably determined to allow sufficient stress relaxation.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
12,7277,(C) 2013,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
13,7277,Elsevier B.V. All rights reserved.,Using short-time creep relaxation effect to decrease the residual stress in the bonded compliant seal of planar solid oxide fuel cell - A finite element simulation,10.1016/j.jpowsour.2013.12.105
