ID,Artigo,Sentencas,Titulo,DOI
1,5439,Anode-supported micro-tubular solid oxide fuel cells (AS-MT-SOFCs) have been regarded as promising energy conversion devices.,Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
2,5439,"In our group, dip-coating and co-sintering techniques were used in order to reduce the fabrication cost.",Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
3,5439,"In this paper, micro-tubular SOFC single cells (Phi 5mm*L50mm) and their stacks are fabricated and assembled.",Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
4,5439,"The maximum power density of the fabricated single cell reaches 520 and 403 mW.cm(-2) at 850 and 800 degrees C in hydrogen fuel, compared to 422 and 316 mW.cm(-2) in ethanol fuel.",Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
5,5439,"The assembled 4-cell-stack in parallel and 2-cell-stack in series obtain 9.7W and 5.8W power output at 850 degrees C, respectively.",Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
6,5439,We investigate the stability of the single cells running on ethanol fuels.,Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
7,5439,A possible design concept of portable system based on MT-SOFCs is also proposed.,Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
8,5439,(C) 2014,Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
9,5439,The Electrochemical Society.,Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
10,5439,All rights reserved.,Micro-Tubular Solid Oxide Fuel Cells and Their Stacks Running on Direct Ethanol Fuels,10.1149/2.0591409jes
