ID,Artigo,Sentencas,Titulo,DOI
1,16619,Current energy systems have a significant environmental impact and contribute to the climate change.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
2,16619,"The future energy systems must call upon clean and renewable sources, capable of producing energy with low CO2 emission, hence partly decarbonizing the energy sector.",Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
3,16619,"Producing H-2 by catalytic steam reforming of methanol (CSRM) is gaining interest for its specific applications in fuel cells, in a decentralized H-2 production, or to locally boost the heat content of e.g. natural gas.",Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
4,16619,Supported metal catalysts enhance the endothermic steam-driven methanol conversion.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
5,16619,"The paper discusses the CSRM manufactures and assesses 2 novel, cheap and efficient catalysts (Co/alpha-Al2O3 and MnFe2O4).",Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
6,16619,The performance of the Co/alpha-Al2O3 catalyst is significantly superior to MnFe2O4.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
7,16619,The methanol conversion exceeds 95% with high H-2 yields (> 2.5 mol H-2/mol CH3OH) and low CO and CO2 by-product formation.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
8,16619,The methanol reaction is very fast and a nearly constant product distribution is achieved for gas-catalyst contact times in excess of 0.3 s.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
9,16619,The catalyst maintains its efficiency and selectivity for several days of reaction.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
10,16619,"The hydrogen productivity of the Co/alpha-Al2O3 is about 0.9 L H(2 )g(cat)(-1) h(-1)., nearly a fourfold of the MnFe2O4 alternative.",Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
11,16619,The different occurring reactions are combined in a kinetics analysis and demonstrate the high rate of reaction and the predicted product distribution.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
12,16619,"A catalytic sintered metal fleece reactor is finally developed, mostly in view of its integration with a solid oxide fuel cell (SOFC).",Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
13,16619,The assessed CSRM system clearly merits further pilot plant research.,Producing hydrogen by catalytic steam reforming of methanol using non-noble metal catalysts,10.1016/j.jenvman.2022.116019
