ID,Artigo,Sentencas,Titulo,DOI
1,16706,Carbon formation or coking on solid oxide fuel cell (SOFC) anodes adversely affects performance by blocking catalytic sites and reducing electrochemical activity.,High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
2,16706,"Quantifying these effects, however, often requires correlating changes in SOFC electrochemical efficiency measured during operation with results from ex situ measurements performed after the SOFC has been cooled and disassembled.",High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
3,16706,Experiments presented in this work couple vibrational Raman spectroscopy with chronopotentiometry to observe directly the relationship between graphite deposited on nickel cermet anodes and the electrochemical performance of SOFCs operating at 725 degrees C. Raman spectra from Ni cermet anodes at open circuit voltage exposed to methane show a strong vibrational band at 1556 cm(-1) assigned to the G mode of highly ordered graphite.,High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
4,16706,"When polarized in the absence of a gas-phase fuel, these carbon-loaded anodes operate stably, oxidizing graphite to form CO and CO2.",High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
5,16706,Disappearance of graphite intensity measured in the Raman spectra is accompanied by a steep similar to 0.8 V rise in the cell potential needed to keep the SOFC operating under constant current conditions.,High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
6,16706,Continued operation leads to spectroscopically observable Ni oxidation and another steep rise in cell potential.,High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
7,16706,"Time-dependent spectroscopic and electrochemical measurements pass through correlated equivalence points providing unequivocal, in situ evidence that identifies how SOFC performance depends on the chemical condition of its anode.",High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
8,16706,"Chronopotentiometric data are used to quantify the oxide flux necessary to eliminate the carbon initially present on the SOFC anode, and data show that the oxidation mechanisms responsible for graphite removal correlate directly with the electrochemical condition of the anode as evidenced by voltammetry and impedance measurements.",High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
9,16706,Electrochemically oxidizing the Ni anode damages the SOFC significantly and irreversibly.,High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
10,16706,"Anodes that have been reconstituted following electrochemical oxidation of carbon and Ni show qualitatively different kinetics of carbon removal, and the electrochemical performance of these systems is characterized by low maximum currents and large polarization resistances.",High-Temperature Spectrochronopotentiometry: Correlating Electrochemical Performance with In Situ Raman Spectroscopy in Solid Oxide Fuel Cells,10.1021/ac301504g
