ID,Artigo,Sentencas,Titulo,DOI
1,11090,A multiphysics model of a planar solid oxide fuel cell has been developed based on computational fluid dynamics approach and validated by cell level experiment in the present article.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
2,11090,The three-dimensional model of multiphysics nature includes the full-field computational fluid dynamics solutions coupled with the electrochemical model for a planar type of solid oxide fuel cell developed in the Technical University of Denmark.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
3,11090,The software COMSOL Multiphysics was used to solve the equations in three-dimensions.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
4,11090,"With the employment of appropriate boundary conditions at respective parts and through solving the fluid dynamics, heat transfer and electrochemical equations, pressure, velocity, temperature and current density fields were established for a given cell voltage.",Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
5,11090,"It is shown that the spatial variation of mole fractions of species are determined by the rate of electrochemical reactions, while that of hydrogen reaching maximum at locations beneath the interconnect ribs and that of oxygen reducing to the fractional level of 2.3 x 10(-4) within the active cathode layer due to the mass flow resistance.",Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
6,11090,The variation of temperature increases as the flow proceeds along the main flow direction due to the electrochemical reactions as well as the ohmic and activation overpotentials.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
7,11090,"It was shown that the exchange current density field for the anode is determined by the temperature distribution caused by the highly exothermic process of formation of water, and also by the partial pressures of hydrogen and water.",Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
8,11090,"It was further established that the variation of over potential at the anode/electrolyte interface are justified by the mechanisms of irreversible ohmic and activation losses taking place within the cell, a high electronic conductivity in certain locations and the relatively higher ohmic overpotential in respective regions.",Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
9,11090,(C) 2018,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
10,11090,Hydrogen Energy Publications LLC.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
11,11090,Published by Elsevier Ltd.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
12,11090,All rights reserved.,Three-dimensional multiphysics model of a planar solid oxide fuel cell using computational fluid dynamics approach,10.1016/j.ijhydene.2018.08.212
