ID,Artigo,Sentencas,Titulo,DOI
1,19791,"Reversible solid oxide fuel cell (rSOFC) can produce and store energy through dual-mode operating, which is promising for balancing the conflicts between power supply and requirements.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
2,19791,"One crucial issue is to develop high performance of fuel electrode materials, in terms of materials costs, mechanical strength, mass production in commercialization.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
3,19791,The reversible performance of the materials may be enhanced by electrode microstructure optimization in the preparation procedures.,The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
4,19791,"It is beneficial to understand the mechanisms of sintering process, in terms of the electrode particle interactions and sintered structure in the molecular/nanoparticle level.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
5,19791,"Accordingly, a molecular dynamics method is developed to simulate the sintering process for the LST/GDC nanoparticle systems.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
6,19791,"It is found that a high sintering temperature is beneficial for increasing triple-phase-boundary (TPB) length, but not for the effective surface area of catalyst particles.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
7,19791,"A mass fraction of 0.5-0.6 is predicted as the optimal LST composition for the TPB length, active surface area, and compatible thermal expansion coefficient.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
8,19791,The heat capacity and thermal conductivity increase in the high sintering temperature and high mass fraction of LST conditions.,The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
9,19791,"The methodology and findings can provide a guideline on optimization of the sintering conditions for LST/GDC electrodes, which may promote the commercialization of rSOFC technology.",The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
10,19791,(C) 2020,The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
11,19791,Elsevier Ltd.,The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
12,19791,All rights reserved.,The physical properties and effects of sintering conditions on rSOFC fuel electrodes evaluated by molecular dynamics simulation,10.1016/j.energy.2020.119215
