ID,Artigo,Sentencas,Titulo,DOI
1,13041,The cathodic polarization behavior of strontium-doped lanthanum manganite (LSM) fired on stabilized zirconia electrolyte was investigated.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
2,13041,The performance of LSM was enhanced significantly during discharge operation.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
3,13041,The subsequent relaxation behavior under open-circuit state proceeded with two steps.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
4,13041,A comparative study was also performed on strontium-doped lanthanum cobaltite (LSC) electrodes.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
5,13041,The cathode potential of LSC with stabilized zirconia electrolyte decreased significantly at first and then increased gradually under current-static cathodic polarization.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
6,13041,The subsequent relaxation in the open-circuit state also proceeded by two steps.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
7,13041,"When the interlayer of Sm-doped ceria (SDC) was introduced between electrolyte and cathode, the performance enhancement under cathodic polarization became much smaller regardless of the cathode materials, LSM and LSC.","A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
8,13041,The mechanisms for the polarization behavior of LSM and LSC were discussed based on the obtained results.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
9,13041,(C) 2010 Professor T. Nejat Veziroglu.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
10,13041,Published by Elsevier Ltd.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
11,13041,All rights reserved.,"A comparative study on polarization behavior of (La,Sr)MnO3 and (La,Sr)CoO3 cathodes for solid oxide fuel cells",10.1016/j.ijhydene.2010.07.174
