ID,Artigo,Sentencas,Titulo,DOI
1,15733,A metallic interconnect plate with a flow channel array is one of the most important elements in a solid oxide fuel cell (SOFC).,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
2,15733,Electrochemical machining (ECM) is considered to be an adoptable technology for fabricating flow channels in an interconnect plate on account of its efficiency and low cost.,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
3,15733,"With respect to the traditional electrolyte flow mode in ECM cross-channel array, the electrolyte usually flows from one side to the opposite side of the rectangular processing area.",Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
4,15733,"However, obvious flow marks are typically formed at the bottom of channels perpendicular to the flow.",Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
5,15733,"According to multiphysical simulation analysis, the low electrolyte velocity in the channels perpendicular to the flow leads to uneven distribution of electrolyte products.",Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
6,15733,"To improve the uniformity of the flow field, two new electrolyte flow modes, two-in and two-out and three-in and one-out, are proposed.",Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
7,15733,"By adding one or two additional electrolyte inlets to the sides of the traditional flow field, the electrolyte flow velocity in the channels perpendicular to the traditional flow will be increased.",Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
8,15733,Corresponding simulations and experiments were performed and the results showed that the three-in and one-out flow mode can produce a flatter bottom surface for the cross-channel array.,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
9,15733,Parameter optimization experiments for the preferred flow mode were undertaken and the optimal flow field parameters were determined.(c) 2021 Chinese Society of Aeronautics and Astronautics.,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
10,15733,Production and hosting by Elsevier Ltd.,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
11,15733,This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).,Design and optimization of electrolyte flow fields in electrochemical machining of cross-channel array with tool vibration,10.1016/j.cja.2021.07.029
