ID,Artigo,Sentencas,Titulo,DOI
1,6334,A two-dimensional model is developed to simulate the performance of solid oxide fuel cells (SOFCs) fed with CO2 and CH4 mixture.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
2,6334,The electrochemical oxidations of both CO and H-2 are included.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
3,6334,"Important chemical reactions are considered in the model, including methane carbon dioxide reforming (MCDR), reversible water gas shift reaction (WGSR), and methane steam reforming (MSR).",Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
4,6334,"It's found that at a CH4/CO2 molar ratio of 50/50, MCDR and reversible WGSR significantly influence the cell performance while MSR is negligibly small.",Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
5,6334,The performance of SOFC fed with CO2/CH4 mixture is comparable to SOFC running on CH4/H2O mixtures.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
6,6334,The electric output of SOFC can be enhanced by operating the cell at a low operating potential or at a high temperature.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
7,6334,"In addition, the development of anode catalyst with high activity towards CO electrochemical oxidation is important for SOFC performance enhancement.",Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
8,6334,The model can serve as a useful tool for optimization of the SOFC system running on CH4/CO2 mixtures.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
9,6334,(C) 2013,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
10,6334,Elsevier Ltd.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
11,6334,All rights reserved.,Modeling and parametric simulations of solid oxide fuel cells with methane carbon dioxide reforming,10.1016/j.enconman.2013.02.008
