ID,Artigo,Sentencas,Titulo,DOI
1,18013,Developing cathodes that are both phase-stable and tolerant to carbon dioxide (CO2) is a crucial and challenging task for solid-oxide fuel cells (SOFCs) operating at reduced temperatures.,Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
2,18013,The activity of oxygen reduction reaction (ORR) in SOFC cathodes is typically influenced by factors such as geometric features and oxygen vacancies.,Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
3,18013,"In this study, new and robust cathodes for SOFCs, Sr2Co1.5Fe0.4Ta0.1O5+delta (SCFT) and Sr2Co1.5Fe0.4Nb0.1O5+delta (SCFN) are developed by doping a small amount of niobium (Nb) and tantalum (Ta) into Sr2Co1.6Fe0.4O5+delta (SCF) using a simple solid-state reaction technique.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
4,18013,"The effects of Nb/Ta doping on the crystal structure, oxygen vacancies, electrical conductivity, and electrochemical properties of SCFT and SCFN are investigated.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
5,18013,"The results reveal that these materials possess a fully cubic structure in the Fm-3m space group, with improved oxygen vacancy and electrical conductivity.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
6,18013,"They also exhibit good chemical compatibility with electrolytes at 1100 degrees C for 8 h and remain thermally stable when exposed to air and CO2 at 700 degrees C, without any additional phase formation.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
7,18013,"The area-specific resistance (ASR) of the SCFT cathode is found to be only 0.06 Omega cm(2), whereas the SCFN cathode has an ASR of 0.10 Omega cm(2).",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
8,18013,"The superior performance of SCFT can be attributed to the higher oxygen vacancy, which enhances oxygen surface exchange kinetics and diffusivity compared to SCFN.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
9,18013,"When tested in a single cell using humidified H-2 as the fuel and ambient air as the oxidant, the SCFT cathode achieves a power density of 656 mW cm(-2) at 700 degrees C, while the SCFN cathode reaches 559 mW cm(-2), indicating the potential of SCFT as a promising cathode material for SOFCs.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
10,18013,"The excellent performance of these materials can be attributed to their mixed electronic-ionic conduction properties, unique structural features, and high observed oxygen vacancy, which contribute to their remarkable electronic conductivity and significant ionic mobility.",Ta/Nb doping motivating cubic phase stability and CO2 tolerance of Sr2Co1.6Fe0.4O6-δ double perovskite for high-performing SOFC cathode,10.1016/j.ceramint.2024.01.025
