ID,Artigo,Sentencas,Titulo,DOI
1,142,Hydrogen energy technologies are considered as the cutting-edge clean energy technologies all over the world.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
2,142,"Novel concept of hydrogen energy development in Russia, proposed by Government has hydrogen technologies equipment development, production and introduction into domestic market as one of the tasks.",Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
3,142,Foreign experience shows that governmental support is very important for successful branch development.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
4,142,Waste hydrogen from chlorine industry utilization can be energy-efficient and attractive niche for fuel cells and hydrogen-fuelled heat engines application.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
5,142,Lifetime and capital costs are important parameters for technology choice decision.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
6,142,"Energy cost and hydrogen consumption comparison were carried out for gas microturbines (MGT), fuel cells (FC) and internal combustion engines (ICE) in this paper.",Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
7,142,Analysis showed polymer electrolyte membrane fuel cells and gas microturbines to be the most promising technology in this niche while for internal combustion engines lifetime is an issue.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
8,142,Solid oxide fuel cells need significant capital costs decrease for successful market introduction.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
9,142,"Solid oxide fuel cells, MGT and ICE have also additional advantage for Russian conditions due to high-potential heat production possibility.(c) 2022",Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
10,142,Hydrogen Energy Publications LLC.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
11,142,Published by Elsevier Ltd.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
12,142,All rights reserved.,Hydrogen energy pilot introduction-Technology competition,10.1016/j.ijhydene.2022.01.242
