ID,Artigo,Sentencas,Titulo,DOI
1,20982,The present investigation looks at the effect of Ga3+ doping for B-site Ti4+ on the phase stability and oxygen-ion conductivity of Na0.54Bi0.46TiO3-delta for the possible electrolyte application in low-temperature solid oxide fuel cells.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
2,20982,Dense bulk samples were prepared using the conventional solid-state route.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
3,20982,"Although XRD revealed the presence of a single rhombohedral perovskite phase, SEM study indicated the existence of impurity phase in the form of fibers in the as-sintered samples.",Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
4,20982,The local chemical compositional analysis showed Na/Bi molar ratio to be > 1 in the perovskite phase of all the tested compositions and the existence of Na2Ti6O13 compound in the impurity phase.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
5,20982,Impedance spectroscopy studies suggested a monotonous decrease in bulk conductivity on Ga3+ doping on the B-site of Na0.54Bi0.46TiO3-delta.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
6,20982,The bulk conductivity of 7.8 mS/cm measured in Na0.54Bi0.46TiO3-delta at 600 degrees C declined to 5.8 mS/cm on 2 at.% Ga3+ doping.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
7,20982,"The conductivity reduction was attributed to the formation of local defect clusters which act as sinks, and thus leads to decrease in the concentration of free oxygen vacancy.",Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
8,20982,"Although not much change in initial bulk conductivity of Na0.54Bi0.46Ti0.99Ga0.01O3-delta was found under various atmospheres from 500 degrees C to 600 degrees C, the annealing study carried out at 600 degrees C for 12 h under 5% H-2-95% N-2 condition showed the decomposition of perovskite phase to form metallic Bi.",Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
9,20982,Both pure and Ga-doped samples showed a considerable conductivity degradation of 12% after 100 h ageing in air at 600 degrees C.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
10,20982,The phenomenon related to the formation of local defect clusters over time was proposed to be a possible reason for the observed conductivity decay.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
11,20982,(c) 2018,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
12,20982,Elsevier B.V. All rights reserved.,Electrical conductivity study of B-site Ga doped non-stoichiometric sodium bismuth titanate ceramics,10.1016/j.jallcom.2018.02.213
