ID,Artigo,Sentencas,Titulo,DOI
1,5526,The adhesion between two adjacent layers in a solid oxide fuel cell (SOFC) is critically important to ensure the desired performance.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
2,5526,"However, measuring the interface adhesion is very difficult because most layers in an SOFC are brittle and/or porous.",Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
3,5526,This paper introduces a simple technique for the quantitative measurement of interface adhesion of SOFCs.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
4,5526,"A hard, spherically tipped indenter is driven through the top layer(s) and into the underlying substrate of a plate SOFC specimen.",Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
5,5526,Extensive plastic deformation of the substrate causes an interface annular crack.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
6,5526,The interface adhesion is then calculated from the radius of the annular crack.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
7,5526,The indentation method should be suitable for the adhesion measurement of any SOFC with a porous support.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
8,5526,A measurement procedure and the related calculation equations for determining the interface adhesion are presented in this paper.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
9,5526,The interface adhesion of a cermet-supported SOFC with a doped ceria electrolyte for operation at 400-600 degrees C was measured to demonstrate the use of the indentation method.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
10,5526,The measurement indicated that the cermet-supported SOFC had sufficient interface adhesion.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
11,5526,(c) 2006,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
12,5526,Elsevier B.V. All rights reserved.,Measurement of the interface adhesion of solid oxide fuel cells by indentation,10.1016/j.jpowsour.2006.07.034
