ID,Artigo,Sentencas,Titulo,DOI
1,3832,Atmospheric plasma spraying technologies have been used to produce coatings for different applications in energy systems as gas turbines and solid oxide fuel cells (SOFCs).,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
2,3832,Thermal barrier coatings (TBCs) are widely used in gas turbines to protect structural parts from the combustion gases.,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
3,3832,Although they are in use since several decades there is still a large amount of research focused on a further improvement going on.,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
4,3832,"Especially increased temperature capability, improved microstructures or optimized optical properties of the coatings will be described in the present paper.",Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
5,3832,Atmospheric plasma spraying (APS) technology has also been used to manufacture different coatings for solid oxide fuel cell systems.,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
6,3832,"These coatings include NiO/YSZ coatings for anodes, YSZ coatings for electrolytes and different functional coatings as Cr-evaporation layer on interconnects.",Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
7,3832,Recent results on these different kinds of coatings will be shown.,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
8,3832,Performance data of SOFCs on metallic porous substrates will also be given.,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
9,3832,(C) 2008,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
10,3832,Elsevier B.V. All rights reserved.,Advanced thermal spray technologies for applications in energy systems,10.1016/j.surfcoat.2008.04.022
