ID,Artigo,Sentencas,Titulo,DOI
1,11751,Nickel with yttria stabilised zirconia (Ni-YSZ) is usually used as anode material for the solid oxide fuel cells (SOFCs) technology.,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
2,11751,"Upon cyclic reduction and oxidation of Ni-YSZ ceramic-metal (cermet), the induced cell degradation constitutes one of the main limitations to the SOFCs lifetime.",Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
3,11751,"In this study, the effect of anode reduction and oxidation cycling on typical electrolyte supported cell (ESC) has been investigated.",Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
4,11751,The electrochemical degradation has been followed by impedance spectroscopy.,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
5,11751,The cell damage has been characterised after testing with scanning electron microscopy (SEM).,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
6,11751,It has been shown that cells can withstand several 'redox' cycles without major decrease in electrochemical performances.,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
7,11751,The 'redox' cycling induces only a slight degradation rate estimated to similar to 70 m Omega cm(2) per cycle.,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
8,11751,The microstructural observations are found to be consistent with the impedance diagram analysis.,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
9,11751,"Both reveal that the damage is restricted to bulk cermet microstructure change, whereas no cracking is initiated at the anode/electrolyte interface.",Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
10,11751,(C) 2009,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
11,11751,Elsevier B.V. All rights reserved.,Impact of 'redox' cycles on performances of solid oxide fuel cells: Case of the electrolyte supported cells,10.1016/j.jpowsour.2009.10.099
